"","peak_id","f_h_ratio","pvalue","p_adj_BH"
"1471",5529,1.23494778951445,0.0511020856666787,0.716061818288615
"1472",5530,1.12702985780276,0.136074445223421,0.863187115782878
"1473",5531,1.04570370138167,0.832349295600373,0.960187501107492
"1474",5533,1.07180063865624,0.466813119640943,0.888655968132355
"1475",5534,1.15282334921199,0.0745956705539912,0.757650080924052
"1476",5535,1.06072243468247,0.53476205770508,0.89417296087885
"1477",5536,1.21811094701212,0.0414750603474462,0.716061818288615
"1478",5537,1.0688508930548,0.471114817110782,0.888655968132355
"1479",5538,1.03213067911629,0.768706253734881,0.945220056527922
"1480",5539,1.14203863632486,0.0997345545287898,0.829272970558627
"1481",5540,1.14368882219796,0.100659095657197,0.829272970558627
"1482",5541,1.10511792673408,0.302197791286817,0.882487742359328
"1483",5542,1.25861858434265,0.0293323809001489,0.641923446950196
"1484",5543,1.09881388408031,0.280459216444202,0.882487742359328
"1485",5544,1.0071700009464,0.938656480750857,0.990509313951452
"1486",5545,0.991279683254661,0.940247335765293,0.990509313951452
"1487",5546,1.12209677724652,0.191617652413191,0.869361965186374
"1488",5547,1.06334715994378,0.460416608073766,0.885489054831736
"1489",5550,1.16274765521021,0.0613372838685642,0.722772997595578
"1490",5551,1.07701214126525,0.281189353369229,0.882487742359328
"1491",5554,1.10131044269221,0.305468337798689,0.882487742359328
"1492",5555,1.10380395405244,0.293755356842083,0.882487742359328
"1493",5556,1.04282321259649,0.643266780994876,0.912803654841101
"1494",5557,0.939293246978424,0.411012151722852,0.882487742359328
"1495",5559,1.11772665108563,0.14068889967725,0.863187115782878
"1496",5561,1.10136245915049,0.265317145955494,0.882487742359328
"1497",5564,1.11034114964648,0.16453315754072,0.863187115782878
"1498",5566,1.1076255636299,0.168703400621731,0.863187115782878
"1499",5569,1.06870596473783,0.426887336298825,0.882487742359328
"1500",5570,1.02974859808721,0.632400339481016,0.912803654841101
"1501",5571,0.954110492640114,0.646589496856576,0.912803654841101
"1502",5572,1.01708720110123,0.772879128774003,0.946596068742317
"1503",5573,1.02984396029922,0.780227169610322,0.95074374299468
"1504",5577,1.08526742198908,0.252269447224606,0.882487742359328
"1505",5580,1.01296970064957,0.89062265124015,0.985472013887305
"1506",5588,1.3420515936818,0.0455674556043976,0.716061818288615
"1507",5589,1.04598501865465,0.667163890234772,0.918863216069615
"1508",5592,1.11706007205958,0.16853316936801,0.863187115782878
"1509",5601,1.06802880354859,0.438995941939271,0.882487742359328
"1510",5602,1.24615234484037,0.0472305150515942,0.716061818288615
"1511",5603,0.931621070765179,0.575958205083839,0.896727927192228
"1512",5604,1.01119755894747,0.930146157670414,0.990509313951452
"1513",5609,0.977698963799865,0.713002574155532,0.92466074603127
"1514",5636,0.931026605457108,0.489742596745903,0.891692189230185
"1515",5639,0.960772019766562,0.551492355946905,0.89417296087885
"1516",5640,0.927857116248575,0.464190694419541,0.888655968132355
"1517",5641,0.958591325013264,0.535615427712781,0.89417296087885
"1518",5643,0.960741558524434,0.55100208466359,0.89417296087885
"1519",5667,0.986041319185081,0.874704436281778,0.981821765695019
"1520",5679,1.03925904297349,0.705245719946796,0.92439657771459
"1521",5686,1.01578544396609,0.837953932975591,0.960187501107492
"1522",5687,0.945389302844414,0.543112878029227,0.89417296087885
"1523",5688,1.03139524106581,0.796169294274218,0.954989209499361
"1524",5692,1.18305826223294,0.190905865449057,0.869361965186374
"1525",5742,0.92231388894299,0.285646936379396,0.882487742359328
"1526",5744,0.913295661260411,0.249512096219614,0.882487742359328
"1527",5750,0.94332104654857,0.401056020409785,0.882487742359328
"1528",5755,1.02995549791101,0.720352521396848,0.928549342500319
"1529",5758,1.02649687867274,0.749372579456758,0.942351378429095
"1530",5774,0.934970314271886,0.304744780646041,0.882487742359328
"1531",5784,0.949573630346921,0.436322662453172,0.882487742359328
"1532",5790,1.0160620709335,0.832719178943267,0.960187501107492
"1533",5801,1.02522590818628,0.76340129784362,0.942714091811601
"1534",5815,0.983535355809497,0.828636346220918,0.960187501107492
"1535",5835,1.1345231808884,0.197763725248002,0.869361965186374
"1536",5836,1.17253236736256,0.101061129590386,0.829272970558627
"1537",5838,1.014319060959,0.912079864027813,0.990509313951452
"1538",5840,0.991760457133551,0.927731458097477,0.990509313951452
"1539",5851,0.98340799052745,0.837363583676818,0.960187501107492
"1540",5853,1.09609402639995,0.591755548179922,0.896727927192228
"1541",5854,1.1579580040416,0.389028448034257,0.882487742359328
"1542",5873,1.16325606677294,0.143827125163188,0.863187115782878
"1543",5875,1.22626859532496,0.158947767208572,0.863187115782878
"1544",5876,1.22097188398776,0.17024249134125,0.863187115782878
"1545",5910,0.938952873417896,0.366216720956239,0.882487742359328
