"","Name","term","estimate","std.error","statistic","p.value","p_adj_BH"
"78","LysoPE(18:1(9Z)/0:0)","Timepoint",0.0387757591143506,0.0105595652589915,3.67209806117094,0.000290353584513995,0.000948243351957097
"79","PE(20:4/16:0)","Timepoint",0.0826758227845265,0.0227278695267488,3.63764068106885,0.000329963559531965,0.00106413247949059
"80","Cellobiose","Timepoint",0.0776488710079652,0.021576025400174,3.59884962905815,0.000380620681599003,0.00118313416689811
"81","Alpha-Lactose","Timepoint",0.0776488710079652,0.021576025400174,3.59884962905815,0.000380620681599003,0.00118313416689811
"82","Lactose","Timepoint",0.0776488710079652,0.021576025400174,3.59884962905815,0.000380620681599003,0.00118313416689811
"83","LysoPE(P-16:0)","Timepoint",0.0441654031991265,0.0125262508921165,3.52582776598562,0.000496386514210875,0.00152461572221912
"84","Ceramide (d18:1/16:0)","Timepoint",0.106920398790259,0.0305352490351876,3.50154009443474,0.000541705054323769,0.00164423416488862
"85","DAG(39:5)","Timepoint",-0.144302572797583,0.041515313241787,-3.47588784786853,0.000593760893630221,0.00178128268089066
"86","Linoleic acid","Timepoint",0.0185836111360107,0.00545903238672586,3.40419506966078,0.000765150346133413,0.00226906654370598
"87","C18:3","Timepoint",-0.0201857522670592,0.00593571494874088,-3.40072804057768,0.000774509443836629,0.00227072086943012
"88","4-Hydroxyphenylpyruvic acid","Timepoint",0.0425871551524261,0.0125895226567956,3.38274582074313,0.000824790075097203,0.00239096448736043
"89","PC(18:2/17:1)","Timepoint",-0.0697243772714719,0.0212389538489891,-3.28285365499726,0.00116411665872402,0.00333713442167552
"90","LysoPC(14:0)","Timepoint",0.0432706446179518,0.0133392519734222,3.24385840406691,0.00132877717163551,0.00376730231079079
"91","C15:1","Timepoint",-0.0306563569071281,0.00962219553987668,-3.1860043562907,0.00161321827100187,0.00452402515128787
"92","Glutaminylglutamic acid","Timepoint",0.0363558833047859,0.0114338969067197,3.17965813417642,0.00164763465492085,0.00457085742978043
"93","Phenol sulphate","Timepoint",-0.0881137176892172,0.0277445099322845,-3.17589742634758,0.00166834877775206,0.00457908494319182
"94","2-Oxophytanate","Timepoint",0.0211929105137582,0.0067406335752978,3.14405319277749,0.00185365248947892,0.00503412991879538
"95","Glycerol 3-phosphate","Timepoint",0.0380845286313642,0.0123864049380619,3.07470398568476,0.00232478511595978,0.00624785999914192
"96","C21:2","Timepoint",-0.102356226447745,0.0337095320722878,-3.03641789593073,0.0026299110191736,0.0069950210613071
