"","peak_id","term","estimate","std.error","statistic","p.value","p_adj_BH"
"70",350,"Timepoint",-0.0581578556253408,0.008243835445871,-7.05470845545197,1.47539431102892e-11,3.90459987383569e-10
"71",1408,"Timepoint",-0.0581578556253408,0.008243835445871,-7.05470845545197,1.47539431102892e-11,3.90459987383569e-10
"72",486,"Timepoint",-0.0520872965237718,0.00743645854335351,-7.00431478507008,2.0013265822035e-11,5.22290645550053e-10
"73",1980,"Timepoint",-0.0690646586796881,0.00988901341739846,-6.98397866041698,2.26243269220911e-11,5.82343976528892e-10
"74",1978,"Timepoint",-0.0701570149666904,0.0100573896043208,-6.97566841166718,2.37853724741659e-11,5.95902865052771e-10
"75",4389,"Timepoint",0.220199176722288,0.0315611315799951,6.97691006940513,2.36082422435743e-11,5.95902865052771e-10
"76",4159,"Timepoint",0.141715834055067,0.0204294064141729,6.93685519696511,3.00327758914604e-11,7.42520867105976e-10
"77",1792,"Timepoint",0.0783174183914132,0.0113156938881412,6.92113264688872,3.30003579685153e-11,8.05294449647275e-10
"78",2154,"Timepoint",0.0522576921043114,0.00755305363144205,6.9187503034232,3.34745044353879e-11,8.0639222864223e-10
"79",27,"Timepoint",-0.196627658221796,0.0284575365471396,-6.90951087407316,3.53776389592283e-11,8.41450425372025e-10
"80",5566,"Timepoint",0.0992756024264234,0.0143729449941372,6.9071162845832,3.58880032304182e-11,8.42919475874448e-10
"81",53,"Timepoint",-0.0940196194814202,0.013679641233528,-6.87295944947616,4.4007197181525e-11,1.02085831486525e-09
"82",403,"Timepoint",-0.0692599775370395,0.0101037036685899,-6.85490982404329,4.90017972069823e-11,1.12285825551122e-09
"83",680,"Timepoint",0.0449770334738253,0.00659760912171717,6.81717159111103,6.13147026765549e-11,1.3880762208343e-09
"84",5129,"Timepoint",0.150107647041188,0.0221149522312603,6.78760892049338,7.30427102574676e-11,1.61467355969155e-09
"85",5572,"Timepoint",0.108223424431816,0.0159423993759097,6.78840254092182,7.27007986258547e-11,1.61467355969155e-09
"86",348,"Timepoint",-0.0546733913248281,0.00807763643684335,-6.76848874696245,8.17752110973212e-11,1.7866932750217e-09
"87",404,"Timepoint",-0.071320440736259,0.0105644605836642,-6.75097797672143,9.06686232276216e-11,1.95823382810001e-09
"88",3196,"Timepoint",0.0745553005637417,0.0110671910633387,6.73660553405588,9.86730852875637e-11,2.1068946279015e-09
"89",5136,"Timepoint",0.122420961124426,0.0181850219194234,6.73196665183384,1.01401954849182e-10,2.14083452990577e-09
"90",3031,"Timepoint",-0.0615990524594868,0.00919574097618491,-6.69865023590983,1.23303299196723e-10,2.55494811676045e-09
"91",3537,"Timepoint",-0.0713063263994592,0.0106458302696236,-6.69805215690148,1.23736178086855e-10,2.55494811676045e-09
"92",7205,"Timepoint",0.0632779043538704,0.0095275157829273,6.64159533246435,1.72090103244162e-10,3.51475330430196e-09
"93",66,"Timepoint",-0.123878226878582,0.0186792627674366,-6.63185846362938,1.82129504876657e-10,3.64065254960892e-09
"94",5559,"Timepoint",0.103237737772625,0.0155655948887934,6.63243123762346,1.81523328465344e-10,3.64065254960892e-09
"95",6004,"Timepoint",0.0784850276087779,0.0118850621065576,6.60366996024982,2.14551005245339e-10,4.24359304058938e-09
"96",3799,"Timepoint",0.124146800180671,0.0188772596280337,6.57652660539281,2.51100829823159e-10,4.91477561705954e-09
"97",701,"Timepoint",-0.330070017592657,0.0503909453723979,-6.55018506109346,2.92391272230452e-10,5.6301563417493e-09
"98",5146,"Timepoint",0.126669342263118,0.0193404701638571,6.54944482682918,2.93643066254088e-10,5.6301563417493e-09
"99",1542,"Timepoint",-0.0508067906645288,0.00779348521057099,-6.51913608504897,3.49674097159423e-10,6.6367437228541e-09
"100",5153,"Timepoint",0.188459940800302,0.0290323738651555,6.49137206883695,4.10136071580499e-10,7.70645678499758e-09
"101",1073,"Timepoint",0.0617772854371378,0.00957693954290438,6.45062915562718,5.17850182814463e-10,9.63406429216214e-09
